,judul,link
126,"[SALAH] Foto “Pesta Pernikahan Berubah Jadi Duka, 25 Orang T3was Termasuk Kedua Pengantin Di Tempat”",https://turnbackhoax.id/2022/05/11/salah-foto-pesta-pernikahan-berubah-jadi-duka-25-orang-t3was-termasuk-kedua-pengantin-di-tempat/
127,"[SALAH] Video Ras Reptil “Ciakahrr”, Penduduk Asli Bumi",https://turnbackhoax.id/2022/05/11/salah-video-ras-reptil-ciakahrr-penduduk-asli-bumi/
128,[SALAH] Bob Tutupoly Meninggal Dunia,https://turnbackhoax.id/2022/05/10/salah-bob-tutupoly-meninggal-dunia/
129,[SALAH] Campuran Air Panas dan Pare Mampu Bunuh Sel Kanker,https://turnbackhoax.id/2022/05/10/salah-campuran-air-panas-dan-pare-mampu-bunuh-sel-kanker/
130,[SALAH] Berita CTV: “Conspiracy theorists keep getting things right; Experts say ‘that’s dangerous’”,https://turnbackhoax.id/2022/05/10/salah-berita-ctv-conspiracy-theorists-keep-getting-things-right-experts-say-thats-dangerous/
131,[SALAH] Penyanyi Zinidin Zidan Meninggal Dunia,https://turnbackhoax.id/2022/05/10/salah-penyanyi-zinidin-zidan-meninggal-dunia/
132,[SALAH] KPK GELEDAH ANIES KARENA GELAPKAN UANG FORMULA E,https://turnbackhoax.id/2022/05/10/salah-kpk-geledah-anies-karena-gelapkan-uang-formula-e/
133,[SALAH] Air Rebusan Rumput Paragis dapat Sembuhkan Kanker,https://turnbackhoax.id/2022/05/09/salah-air-rebusan-rumput-paragis-dapat-sembuhkan-kanker/
134,[SALAH] Sulfur Hexaflouride adalah gas yang memiliki kepadatan seperti air,https://turnbackhoax.id/2022/05/09/salah-sulfur-hexaflouride-adalah-gas-yang-memiliki-kepadatan-seperti-air/
135,[SALAH] Bulan berada di kutub utara,https://turnbackhoax.id/2022/05/09/salah-bulan-berada-di-kutub-utara/
136,"[SALAH]: Selamat Jalan Ayah, Selamat Jalan Mas Tukul Arwana",https://turnbackhoax.id/2022/05/09/salah-selamat-jalan-ayah-selamat-jalan-mas-tukul-arwana/
137,[SALAH] Video Kapal Perang Rusia Moskva Meledak Akibat Serangan Rudal Ukraina,https://turnbackhoax.id/2022/05/07/salah-video-kapal-perang-rusia-moskva-meledak-akibat-serangan-rudal-ukraina/
138,[SALAH] Twitter Bill Gates Telah Ditangguhkan oleh Elon Musk,https://turnbackhoax.id/2022/05/07/salah-twitter-bill-gates-telah-ditangguhkan-oleh-elon-musk/
139,[SALAH] “Sholat Ied di Mesjid Istiqlal 300 ribu orang meluber sampai halaman Gereja Katedral..adem”,https://turnbackhoax.id/2022/05/07/salah-sholat-ied-di-mesjid-istiqlal-300-ribu-orang-meluber-sampai-halaman-gereja-katedral-adem/
140,"[SALAH] Artikel berjudul “Yusuf Mansur melelang motor antiknya seharga 1 milyar, Ini tanggapan Netizen”",https://turnbackhoax.id/2022/05/06/salah-artikel-berjudul-yusuf-mansur-melelang-motor-antiknya-seharga-1-milyar-ini-tanggapan-netizen/
141,"[SALAH] Innalillahi, Kronologi ‘Berpulangnya’ Stefan William Akibat Kecelakaan Saat Syuting Sinetron",https://turnbackhoax.id/2022/05/06/salah-innalillahi-kronologi-berpulangnya-stefan-william-akibat-kecelakaan-saat-syuting-sinetron/
142,"[SALAH] Video “ulil amri wahabi semakin stress, dia membuat kode2 biadab”",https://turnbackhoax.id/2022/05/06/salah-video-ulil-amri-wahabi-semakin-stress-dia-membuat-kode2-biadab/
143,[SALAH] Presiden Rusia Vladimir Putin memainkan piano lagu Aisah,https://turnbackhoax.id/2022/05/06/salah-presiden-rusia-vladimir-putin-memainkan-piano-lagu-aisah/
144,[SALAH] INNALILLAHI!! Kabar Duka Andika Pratama Men1nggal Ak1b4t Tert1mp4 Batu Saat Latihan,https://turnbackhoax.id/2022/05/05/salah-innalillahi-kabar-duka-andika-pratama-men1nggal-ak1b4t-tert1mp4-batu-saat-latihan/
145,[SALAH] Video “WNA dari China calon penghuni IKN sudah mulai berdatangan mempergunakan Tradisi pakaian adat Dayak Kalimantan”,https://turnbackhoax.id/2022/05/05/salah-video-wna-dari-china-calon-penghuni-ikn-sudah-mulai-berdatangan-mempergunakan-tradisi-pakaian-adat-dayak-kalimantan/
146,[SALAH] “GERD menekan jantung hingga tidak berfungsi”,https://turnbackhoax.id/2022/05/05/salah-gerd-menekan-jantung-hingga-tidak-berfungsi/
147,[SALAH] Pemerintah Akan Ambil Alih Izin Praktik Dokter dari IDI Dampak Terawan Dipecat,https://turnbackhoax.id/2022/05/02/salah-pemerintah-akan-ambil-alih-izin-praktik-dokter-dari-idi-dampak-terawan-dipecat/
148,"[SALAH] Foto “Pergi Mudik, 7 Orang Meninggal Karena Kecelakaan Tiga di Antaranya Satu Keluarga Meninggal Di jalanan”",https://turnbackhoax.id/2022/05/01/salah-foto-pergi-mudik-7-orang-meninggal-karena-kecelakaan-tiga-di-antaranya-satu-keluarga-meninggal-di-jalanan/
149,[SALAH] “Di Arab khotbah ceramah berbau politik langsung di sikat”,https://turnbackhoax.id/2022/05/01/salah-di-arab-khotbah-ceramah-berbau-politik-langsung-di-sikat/
150,[SALAH] Kotoran Putih Pada Bayi Baru Lahir Dapat Dihilangkan Apabila Rajin Mengonsumsi Air Kelapa Selama Hamil,https://turnbackhoax.id/2022/05/01/salah-kotoran-putih-pada-bayi-baru-lahir-dapat-dihilangkan-apabila-rajin-mengonsumsi-air-kelapa-selama-hamil/
151,[SALAH] Ade Armando Meninggal Dunia,https://turnbackhoax.id/2022/05/01/salah-ade-armando-meninggal-dunia/
152,[SALAH] Video Dukungan Jokowi 3 Periode,https://turnbackhoax.id/2022/05/01/salah-video-dukungan-jokowi-3-periode/
153,[SALAH] Pesan WhatsApp “Makanan Kaleng Produksi Thailand Terkontaminasi Darah Penderita AIDS” dan “Daftar Minuman Penyebab Kanker”,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-makanan-kaleng-produksi-thailand-terkontaminasi-darah-penderita-aids-dan-daftar-minuman-penyebab-kanker/
154,[SALAH] Foto Siswa Sekolah Ukraina Berbaris Membentuk SS untuk Merayakan Ulang Tahun Hitler,https://turnbackhoax.id/2022/04/30/salah-foto-siswa-sekolah-ukraina-berbaris-membentuk-ss-untuk-merayakan-ulang-tahun-hitler/
155,[SALAH] Video Joe Biden Kejatuhan Kotoran Burung saat Berpidato,https://turnbackhoax.id/2022/04/30/salah-video-joe-biden-kejatuhan-kotoran-burung-saat-berpidato/
156,[SALAH] Pesan Whatsapp Kelengkapan Administrasi Pembayaran Calon Mahasiswa/i Baru Angkatan 2022/2023 Universitas Bengkulu,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-kelengkapan-administrasi-pembayaran-calon-mahasiswa-i-baru-angkatan-2022-2023-universitas-bengkulu/
157,[SALAH] Pesan WhatsApp Gubernur Jatim Khofifah Indar Parawansa dengan Nomor “083104245110” Memberikan Donasi Kepada Panti Asuhan dan TPQ,https://turnbackhoax.id/2022/04/30/salah-pesan-whatsapp-gubernur-jatim-khofifah-indar-parawansa-dengan-nomor-083104245110-memberikan-donasi-kepada-panti-asuhan-dan-tpq/
158,[SALAH] Video “Penjajah Rusia membuat TikTok”,https://turnbackhoax.id/2022/04/30/salah-video-penjajah-rusia-membuat-tiktok/
159,[SALAH] Foto Batu Karang Berbentuk 2 Wajah Manusia di California,https://turnbackhoax.id/2022/04/29/salah-foto-batu-karang-berbentuk-2-wajah-manusia-di-california/
160,[SALAH] Foto Festival Thingyan di Myanmar Tahun 2022,https://turnbackhoax.id/2022/04/29/salah-foto-festival-thingyan-di-myanmar-tahun-2022/
161,[SALAH] Cuitan Menteri Luar Negeri India Menawarkan Sri Lanka Untuk Menjadi Negara Bagian India,https://turnbackhoax.id/2022/04/29/salah-cuitan-menteri-luar-negeri-india-menawarkan-sri-lanka-untuk-menjadi-negara-bagian-india/
162,[SALAH] Video “Ade Armando Bongkar Rahasia Sejak Awal COVID-19 sampai Juni 2021 Sudah 14 Juta Tentara Masuk Indonesia”,https://turnbackhoax.id/2022/04/29/salah-video-ade-armando-bongkar-rahasia-sejak-awal-covid-19-sampai-juni-2021-sudah-14-juta-tentara-masuk-indonesia/
163,[SALAH] Foto Paus Gereja Katolik Berada di Kuil Setan,https://turnbackhoax.id/2022/04/29/salah-foto-paus-gereja-katolik-berada-di-kuil-setan/
164,[SALAH] Elon Musk Mengaktifkan Kembali Twitter Donald Trump,https://turnbackhoax.id/2022/04/29/salah-elon-musk-mengaktifkan-kembali-twitter-donald-trump/
165,[SALAH] Bantuan Voucer Pulsa Senilai Rp2 Juta dari BSSN (Badan Siber Dan Sandi Negara) Untuk Masyarakat Terdampak Covid-19,https://turnbackhoax.id/2022/04/28/salah-bantuan-voucer-pulsa-senilai-rp2-juta-dari-bssn-badan-siber-dan-sandi-negara-untuk-masyarakat-terdampak-covid-19/
166,[SALAH] Video “DEMO MAHASISWA 21 APRIL 2022”,https://turnbackhoax.id/2022/04/28/salah-video-demo-mahasiswa-21-april-2022/
167,[SALAH] Foto Sampul Majalah Time Berwajah Volodymyr Zelensky,https://turnbackhoax.id/2022/04/28/salah-foto-sampul-majalah-time-berwajah-volodymyr-zelensky/
168,[SALAH] Video Kepadatan Arus Mudik Jelang Lebaran 2022 di Tol Cikampek Arah Luar Jakarta,https://turnbackhoax.id/2022/04/28/salah-video-kepadatan-arus-mudik-jelang-lebaran-2022-di-tol-cikampek-arah-luar-jakarta/
169,[SALAH] Foto Baliho “PDI-P TIDAK BUTUH SUARA UMAT ISLAM”,https://turnbackhoax.id/2022/04/28/salah-foto-baliho-pdi-p-tidak-butuh-suara-umat-islam/
170,[SALAH] Putri duyung nyata ditemukan di Afrika,https://turnbackhoax.id/2022/04/28/salah-putri-duyung-nyata-ditemukan-di-afrika/
171,[SALAH] Foto Seorang Anak Ukraina Melempar Batu ke Tank Tentara Rusia,https://turnbackhoax.id/2022/04/27/salah-foto-seorang-anak-ukraina-melempar-batu-ke-tank-tentara-rusia/
172,[SALAH] “TRAGEDI 11 APRIL 2022 !! RATUSAN NYAWA MELAYANG RIBUAN MAHASISWA BERLARIAN DITEMBAKI HINGGA MATI”,https://turnbackhoax.id/2022/04/27/salah-tragedi-11-april-2022-ratusan-nyawa-melayang-ribuan-mahasiswa-berlarian-ditembaki-hingga-mati/
173,"[SALAH] “TERLIBAT KUDETA PRESIDEN, DIJEMPUT PAKSA, ANIES BABAK BELUR BEGINI”",https://turnbackhoax.id/2022/04/27/salah-terlibat-kudeta-presiden-dijemput-paksa-anies-babak-belur-begini/
174,[SALAH] Partai Islam Belgia Meminta Belgia Mengadopsi Hukum Syariah Jika Menang di Pemilu 2024,https://turnbackhoax.id/2022/04/27/salah-partai-islam-belgia-meminta-belgia-mengadopsi-hukum-syariah-jika-menang-di-pemilu-2024/
175,[SALAH] Situs Upgrade Sistem Operasi Windows 11,https://turnbackhoax.id/2022/04/27/salah-situs-upgrade-sistem-operasi-windows-11/
176,"[SALAH] “Kabar Duka Nunung Meninggal Dunia di Tol Solo-Ngawi Akibat Kecelakaan Maut,ini penjelasannya”",https://turnbackhoax.id/2022/04/27/salah-kabar-duka-nunung-meninggal-dunia-di-tol-solo-ngawi-akibat-kecelakaan-mautini-penjelasannya/
177,[SALAH] Foto Perempuan Bela Diri Bunuh Pria yang Mau memperkosa Dirinya.,https://turnbackhoax.id/2022/04/27/salah-foto-perempuan-bela-diri-bunuh-pria-yang-mau-memperkosa-dirinya/
178,[SALAH] Moderna Memproduksi Virus dan Vaksin Covid-19 Sebelum Pandemi Terjadi,https://turnbackhoax.id/2022/04/27/salah-moderna-memproduksi-virus-dan-vaksin-covid-19-sebelum-pandemi-terjadi/
179,[SALAH] Pesan WhatsApp Bupati Bogor dengan Nomor “081358472640” Memberikan Donasi Kepada Yayasan Pondok Pesantren dan Rumah Tahidz,https://turnbackhoax.id/2022/04/27/salah-pesan-whatsapp-bupati-bogor-dengan-nomor-081358472640-memberikan-donasi-kepada-yayasan-pondok-pesantren-dan-rumah-tahidz/
180,"[SALAH] Pesan WhatsApp Wakil Bupati Gunungkidul dengan Nomor “081329879795” Menyalurkan Donasi Kepada Yayasan, Masjid, dan Panti Asuhan",https://turnbackhoax.id/2022/04/27/salah-pesan-whatsapp-wakil-bupati-gunungkidul-dengan-nomor-081329879795-menyalurkan-donasi-kepada-yayasan-masjid-dan-panti-asuhan/
181,[SALAH] Pemberian Dana Hibah untuk Pembangunan 14 Ruas Jalan di Kabupaten Blitar dari Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR),https://turnbackhoax.id/2022/04/27/salah-pemberian-dana-hibah-untuk-pembangunan-14-ruas-jalan-di-kabupaten-blitar-dari-kementerian-pekerjaan-umum-dan-perumahan-rakyat-pupr/
182,[SALAH] BSSN Pantau Aktivitas Telepon dan Media Sosial Masyarakat,https://turnbackhoax.id/2022/04/27/salah-bssn-pantau-aktivitas-telepon-dan-media-sosial-masyarakat/
183,[SALAH] Walikota Dorval di Kanada Menolak Peniadaan Menu Babi di Kantin-Kantin Sekolah,https://turnbackhoax.id/2022/04/27/salah-walikota-dorval-di-kanada-menolak-peniadaan-menu-babi-di-kantin-kantin-sekolah/
184,[SALAH] Artikel Merdeka.com Berjudul Ibadah Haji Dibatalkan dan Seluruh Dana Dialihkan untuk Pembangunan IKN,https://turnbackhoax.id/2022/04/27/salah-artikel-merdeka-com-berjudul-ibadah-haji-dibatalkan-dan-seluruh-dana-dialihkan-untuk-pembangunan-ikn/
185,[SALAH] Video Kengerian Perang Rusia Dan Ukraina,https://turnbackhoax.id/2022/04/27/salah-video-kengerian-perang-rusia-dan-ukraina/
186,[SALAH] Es Krim McDonald’s Mengandung Xylitol,https://turnbackhoax.id/2022/04/27/salah-es-krim-mcdonalds-mengandung-xylitol/
187,[SALAH]: Artikel Merdeka.com “Maruf siapa Yang Gak Mau Bayar Zakat Masuk Neraka Jahanam”,https://turnbackhoax.id/2022/04/26/salah-artikel-merdeka-com-maruf-siapa-yang-gak-mau-bayar-zakat-masuk-neraka-jahanam/
188,[SALAH] Akun WhatsApp Kepala Dinas Perhubungan Kalimantan Tengah Yuliandra Dedy “081282361142”,https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-kepala-dinas-perhubungan-kalimantan-tengah-yuliandra-dedy-081282361142/
189,[SALAH] Akun Whatsapp Bupati Kabupaten Blitar Rini Syarifah “+6281233187768”,https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-bupati-kabupaten-blitar-rini-syarifah-6281233187768/
190,[SALAH] Akun WhatsApp Wali Kota Probolinggo Hadi Zainal Abidin “083193960715”,https://turnbackhoax.id/2022/04/26/salah-akun-whatsapp-wali-kota-probolinggo-hadi-zainal-abidin-083193960715/
191,[SALAH] Surat Panggilan Test Calon Pegawai PLN Lokasi Denpasar,https://turnbackhoax.id/2022/04/26/salah-surat-panggilan-test-calon-pegawai-pln-lokasi-denpasar/
192,[SALAH] Webinar Nasional Kriteria Penerima Bansos Oleh Pusdatin Kemensos RI,https://turnbackhoax.id/2022/04/26/salah-webinar-nasional-kriteria-penerima-bansos-oleh-pusdatin-kemensos-ri/
193,[SALAH] Infografis Imbauan Pelaporan Jika PNS Sebar Ujaran Kebencian dan Intoleransi,https://turnbackhoax.id/2022/04/26/salah-infografis-imbauan-pelaporan-jika-pns-sebar-ujaran-kebencian-dan-intoleransi/
194,[SALAH] Pesan Whatsapp Shopee Beri Cashback/Voucher Belanja Rp 3 Juta,https://turnbackhoax.id/2022/04/26/salah-pesan-whatsapp-shopee-beri-cashback-voucher-belanja-rp-3-juta/
195,[SALAH] Akun Facebook Bupati Tana Tidung “Ibrahim Ali”,https://turnbackhoax.id/2022/04/26/salah-akun-facebook-bupati-tana-tidung-ibrahim-ali/
196,[SALAH] “pesawat C17 milik militer Inggris terbang di atas gedung kota London”,https://turnbackhoax.id/2022/04/26/salah-pesawat-c17-milik-militer-inggris-terbang-di-atas-gedung-kota-london/
197,[SALAH] Putusan Mahkamah Agung Republik Indonesia Nomor 31 P/HUM/2022 menyatakan Pandemi Covid-19 telah berakhir,https://turnbackhoax.id/2022/04/26/salah-putusan-mahkamah-agung-republik-indonesia-nomor-31-p-hum-2022-menyatakan-pandemi-covid-19-telah-berakhir/
198,[SALAH] Gambar Tangkapan Layar Artikel “Ma’ruf Amin: ajak orang berharta bantu negara hilangkan bahaya kemiskinan tapi jangan musingin pemerintah”,https://turnbackhoax.id/2022/04/26/salah-gambar-tangkapan-layar-artikel-maruf-amin-ajak-orang-berharta-bantu-negara-hilangkan-bahaya-kemiskinan-tapi-jangan-musingin-pemerintah/
199,[SALAH] Gambar Tangkapan Layar Artikel Kompas.com “Ma’ruf Amin diusulkan jadi bapak pendeta”,https://turnbackhoax.id/2022/04/26/salah-gambar-tangkapan-layar-artikel-kompas-com-maruf-amin-diusulkan-jadi-bapak-pendeta/
200,[SALAH] Video Megawati Ingin Merombak Pancasila,https://turnbackhoax.id/2022/04/25/salah-video-megawati-ingin-merombak-pancasila/
201,"[SALAH] Habis makan kepiting jangan Minum susu, dan makan pisang,bisa jadi RACUN",https://turnbackhoax.id/2022/04/25/salah-habis-makan-kepiting-jangan-minum-susu-dan-makan-pisangbisa-jadi-racun/
202,[SALAH] Permata Bank Menawarkan Pinjaman Dana Tanpa Agunan/Survey Melalui SMS,https://turnbackhoax.id/2022/04/25/salah-permata-bank-menawarkan-pinjaman-dana-tanpa-agunan-survey-melalui-sms/
203,"[SALAH] Gambar Tangkapan Layar Artikel Suara.com “Luhut : Saya yakin rakyat mendukung 3 periode , Yang tidak Mendukung Pasti Aqee Saja.”",https://turnbackhoax.id/2022/04/24/salah-gambar-tangkapan-layar-artikel-suara-com-luhut-saya-yakin-rakyat-mendukung-3-periode-yang-tidak-mendukung-pasti-aqee-saja/
204,[SALAH] Pemberian Hadiah Rp40 Juta dari TikTok Kepada Pengguna,https://turnbackhoax.id/2022/04/24/salah-pemberian-hadiah-rp40-juta-dari-tiktok-kepada-pengguna/
205,[SALAH] Hypnic Jerk Terjadi Karena Darah Dan Jantung Berhenti Dan Menyebabkan Kematian,https://turnbackhoax.id/2022/04/23/salah-hypnic-jerk-terjadi-karena-darah-dan-jantung-berhenti-dan-menyebabkan-kematian/
206,[SALAH] Gambar Tangkapan Layar Artikel CNBC “Luhut : Jawa Barat Pasti Mendukung 3 Periode!”,https://turnbackhoax.id/2022/04/22/salah-gambar-tangkapan-layar-artikel-cnbc-luhut-jawa-barat-pasti-mendukung-3-periode/
207,[SALAH] Bendera Uni Soviet Dikibarkan di Mariupol di Tengah Ketegangan Rusia – Ukraina Tahun Ini,https://turnbackhoax.id/2022/04/22/salah-bendera-uni-soviet-dikibarkan-di-mariupol-di-tengah-ketegangan-rusia-ukraina-tahun-ini/
208,[SALAH] Pelarangan Daging oleh FDA di Amerika Serikat,https://turnbackhoax.id/2022/04/21/salah-pelarangan-daging-oleh-fda-di-amerika-serikat/
209,[SALAH] Foto Ruang Tunggu Utama di Kapal Titanic yang Diambil pada 1912,https://turnbackhoax.id/2022/04/21/salah-foto-ruang-tunggu-utama-di-kapal-titanic-yang-diambil-pada-1912/
210,"[SALAH] CEO Moderna, Stéphane Bancel, Menghapus Akun Twitternya dan Membuang Saham Moderna (mRNA) Miliknya Hingga 400 Juta Dollar AS",https://turnbackhoax.id/2022/04/21/salah-ceo-moderna-stephane-bancel-menghapus-akun-twitternya-dan-membuang-saham-moderna-mrna-miliknya-hingga-400-juta-dollar-as/
211,[SALAH] Helli mendarat darurat di toll merak,https://turnbackhoax.id/2022/04/21/salah-helli-mendarat-darurat-di-toll-merak/
212,[SALAH] Tangkapan Layar Berita merdeka.com “Menteri Yaqut: Minta polisi jaga masjid saat tarawih untuk cegah radikalisme”,https://turnbackhoax.id/2022/04/21/salah-tangkapan-layar-berita-merdeka-com-menteri-yaqut-minta-polisi-jaga-masjid-saat-tarawih-untuk-cegah-radikalisme/
213,[SALAH] “Photo asli RA Kartini ketika menjadi santri Kyai Saleh Darat. Tidak memakai konde dan berkebaya”,https://turnbackhoax.id/2022/04/21/salah-photo-asli-ra-kartini-ketika-menjadi-santri-kyai-saleh-darat-tidak-memakai-konde-dan-berkebaya/
214,[SALAH] Gambar Tangkapan Layar Artikel Merdeka.com “Mahfud MD: Jokowi bapak pahlawan bangsa melebihi Jendral Sudirman”,https://turnbackhoax.id/2022/04/21/salah-gambar-tangkapan-layar-artikel-merdeka-com-mahfud-md-jokowi-bapak-pahlawan-bangsa-melebihi-jendral-sudirman/
215,[SALAH] Foto “Penampakan Bigfoot terlihat oleh seorang warga di Purwokerto yang sedang memancing”,https://turnbackhoax.id/2022/04/21/salah-foto-penampakan-bigfoot-terlihat-oleh-seorang-warga-di-purwokerto-yang-sedang-memancing/
216,[SALAH] Foto Pasangan Menyaksikan Peluncuran Roket Apollo 8 tahun 1968,https://turnbackhoax.id/2022/04/21/salah-foto-pasangan-menyaksikan-peluncuran-roket-apollo-8-tahun-1968/
217,"[SALAH] Foto “Kejadian subuh, tak senang dibangunkan sahur pakai pengeras suara marbot mesjid diker0yok masa hingga t3was”",https://turnbackhoax.id/2022/04/21/salah-foto-kejadian-subuh-tak-senang-dibangunkan-sahur-pakai-pengeras-suara-marbot-mesjid-diker0yok-masa-hingga-t3was/
218,[SALAH] ANIES RESMI DICOPOT !,https://turnbackhoax.id/2022/04/21/salah-anies-resmi-dicopot/
219,[SALAH] “resto mang Engking RUMAH MAKAN PENDANA RADIKAL DAN KHILAFAH PERUSAK NKRI”,https://turnbackhoax.id/2022/04/21/salah-resto-mang-engking-rumah-makan-pendana-radikal-dan-khilafah-perusak-nkri/
220,[SALAH] “ATAS PERINTAH LUHUT AMIEN RAIS AKHIRNYA DIJEMPUT PAKSA”,https://turnbackhoax.id/2022/04/20/salah-atas-perintah-luhut-amien-rais-akhirnya-dijemput-paksa/
221,[SALAH] “KETUA IDI RESMI DIPECAT”,https://turnbackhoax.id/2022/04/20/salah-ketua-idi-resmi-dipecat/
222,[SALAH] Berita Merdeka.com: “Ma’ruf Amin: Jokowi Punya Mukjizat Bisa Berbicara dengan Binatang Seperti Nabi Sulaiman”,https://turnbackhoax.id/2022/04/20/salah-berita-merdeka-com-maruf-amin-jokowi-punya-mukjizat-bisa-berbicara-dengan-binatang-seperti-nabi-sulaiman/
223,[SALAH] “Rusia Ancam Serang Israel jika Pendudukan terhadap Palestina tak Segera Dihentikan”,https://turnbackhoax.id/2022/04/20/salah-rusia-ancam-serang-israel-jika-pendudukan-terhadap-palestina-tak-segera-dihentikan/
224,[SALAH] Ma’ruf Amin: “Kalau Jokowi Terpilih Lagi 3 Periode Ibu-Ibu Cukup Bayar Pakai Kartu”,https://turnbackhoax.id/2022/04/20/salah-maruf-amin-kalau-jokowi-terpilih-lagi-3-periode-ibu-ibu-cukup-bayar-pakai-kartu/
225,[SALAH] Video “Apa negara ini sudah dimiliki oleh tiongkok??”,https://turnbackhoax.id/2022/04/20/salah-video-apa-negara-ini-sudah-dimiliki-oleh-tiongkok/
226,[SALAH]: Foto Gadis 16 Tahun Yang Dipenjara Karena Membunuh Pemerkosanya,https://turnbackhoax.id/2022/04/20/salah-foto-gadis-16-tahun-yang-dipenjara-karena-membunuh-pemerkosanya/
227,[SALAH]: Video Benda Asing Menabrak Bulan,https://turnbackhoax.id/2022/04/20/salah-video-benda-asing-menabrak-bulan/
228,[SALAH] Ibu Gorok Anaknya Karena Bangunkan Sahur,https://turnbackhoax.id/2022/04/20/salah-ibu-gorok-anaknya-karena-bagunkan-sahur/
229,[SALAH] Gambar Tangkapan Layar Artikel berjudul “Ma’ruf Amin Sebut Uang Haji Dipakai Dulu untuk IKN Haji Dipakai Dulu untuk IKN dan Infrastruktur”,https://turnbackhoax.id/2022/04/20/salah-gambar-tangkapan-layar-artikel-berjudul-maruf-amin-sebut-uang-haji-dipakai-dulu-untuk-ikn-haji-dipakai-dulu-untuk-ikn-dan-infrastruktur/
